feature_source,feature_table,feature_name,original_column,feature_kind,n_nonnull,dtype
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed17_dn8__3c140736ff__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed17_dn8__3c140736ff__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed17_dn8__3c140736ff__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed18_dn8__28fab8eae4__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed101_seed19_dn8__16d8048307__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed17_dn8__e48e078cbe__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed18_dn8__7d51aa01d9__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed123_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed123_seed19_dn8__ff26d80fc7__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed17_dn8__446d9f6bbe__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed18_dn8__d3d54fc853__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalClarity_foldseed202_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalclarity_foldseed202_seed19_dn8__a86c190c62__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed17_dn8__2df5a5c2de__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed18_dn8__315f72f1b8__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed101_seed19_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed101_seed19_dn8__cfe61d9d20__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed17_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed17_dn8__8f49f89ba3__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__high_base_nll,high_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__low_base_nll,low_base_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__high_raw_nll,high_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__low_raw_nll,low_raw_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__high_ctrl_nll,high_ctrl_nll,nll_or_predictability,36,float64
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_kfold_surface_poolClarity_evalCreativity_foldseed123_seed18_dn8.csv,nll_features,vscore_distilgpt2_kfold_surface_poolclarity_evalcreativity_foldseed123_seed18_dn8__3d9930eb61__low_ctrl_nll,low_ctrl_nll,nll_or_predictability,36,float64
