sample_id,source,gid,text,eval_5gram_overlap,text_hash,word_len,char_len,n_lines,avg_word_len,archaic_rate,punctuation_rate,avg_line_words,accessible_score,formal_score
d_gutenberg_formal_0119,gutenberg_poetry_formal_v0,1279,"That ilka body talking,
But her, by thee is slighted,
And thou art all delighted;
O that's the lassie, &c.
If thou hast met this Fair One,
When frae her thou hast parted,
If every other Fair One
But her, thou hast deserted,
And thou art broken-hearted,",0.0,aa8ecbdbfa03ae2f,48,252,9,4.020833333333333,0.22916666666666666,0.047619047619047616,5.333333333333333,-4.823154761904761,4.823154761904761
d_gutenberg_formal_0120,gutenberg_poetry_formal_v0,25953,"""But to rest they will not lead thee,
Nor to sleep will they conduct thee;
Nought awaits thee now but watching,
Nought awaits thee now save trouble,
Heavy thoughts will come upon thee,
Saddened thoughts will overwhelm thee.
""Long as thou didst wear no head-dress,
Wert thou also free from trouble;",0.0,9af0c3ad11002753,52,297,8,4.538461538461538,0.19230769230769232,0.030303030303030304,6.5,-4.820990675990676,4.820990675990676
d_gutenberg_formal_0121,gutenberg_poetry_formal_v0,1019,"This, thy tenderness for me?
Judged, even, by thine own confession,
Thou art steeped in perfidy.
Having vanquished, thou wouldst leave me!
Thus I read thee long ago;
Therefore, dared I not deceive thee,
Even with friendship's gentle show.
Therefore, with impassive coldness
Have I ever met thy gaze;
Though, full oft, with daring boldness,
Thou thine eyes to mine didst raise.
Why that smile? Thou now art deeming
This my coldness all untrue,--
But a mask of frozen seeming,",0.0,45b06369a221322a,80,474,14,4.65,0.175,0.04852320675105485,5.714285714285714,-4.8206178420735375,4.8206178420735375
d_gutenberg_formal_0122,gutenberg_poetry_formal_v0,25953,"'Neath the broad expanse of heaven.
""Thou wast then devoid of greatness,
Thou wast neither great nor little,
When thou in the mud wast resting,
Sunk below the sparkling water,
Overspreading all the marshland,
At the base of rocky mountains,
And in loose earth thou wast altered,
And to iron-ore converted.
""Thou wast still devoid of greatness,
Thou wast neither great nor little,
When the elks were trampling o'er thee,
And the reindeer, in the marshes,
When the wolves' claws trod upon thee,",0.0,db1cccc775dfb928,84,492,14,4.666666666666667,0.17857142857142858,0.032520325203252036,6.0,-4.8202787456445995,4.8202787456445995
d_gutenberg_formal_0123,gutenberg_poetry_formal_v0,40124,"Guinea-pig, dolphin, antelope, goose,
Humming-bird, weasel, pickerel, moose,
Ibex, rhinoceros, owl, kangaroo,
Jackal, opossum, toad, cockatoo,
Kingfisher, peacock, anteater, bat,
Lizard, ichneumon, honey-bee, rat,
Mocking-bird, camel, grasshopper, mouse,
Nightingale, spider, cuttle-fish, grouse,
Ocelot, pheasant, wolverine, auk,
Periwininkle, ermine, katydid, hawk,
Quail, hippopotamus, armadillo, moth,",0.0,6f05dcd4164ae3e0,49,405,11,6.387755102040816,0.0,0.12098765432098765,4.454545454545454,-4.819767516434182,4.819767516434182
d_gutenberg_formal_0124,gutenberg_poetry_formal_v0,1365,"Under the fig-tree, before Philip called thee,
Believest thou?  Thou shalt see greater things.
Hereafter thou shalt see the heavens unclosed,
The angels of God ascending and descending
PHAIRISEES, passing.
Behold how thy disciples do a thing
Which is not lawful on the Sabbath-day,
And thou forbiddest them not!",0.0,4fa919ce52638834,51,311,8,4.921568627450981,0.1568627450980392,0.03536977491961415,6.375,-4.819489549839228,4.819489549839228
d_gutenberg_formal_0125,gutenberg_poetry_formal_v0,1279,"I maun see thee never, Jamie,
I'll see thee never.
Thou hast me forsaken, Jamie,
Thou hast me forsaken;
Thou hast me forsaken, Jamie,
Thou hast me forsaken;
Thou canst love another jo,
While my heart is breaking;
Soon my weary een I'll close,
Never mair to waken, Jamie,
Never mair to waken!",0.0,da5da4de6175df7b,53,291,11,4.226415094339623,0.20754716981132076,0.05154639175257732,4.818181818181818,-4.817415253488002,4.817415253488002
d_gutenberg_formal_0126,gutenberg_poetry_formal_v0,32146,"Setting stars its moments number,
So, sleep thou on!
The night above thee broodeth,
Hushed and deep;
But no dark thought intrudeth
On the sleep
Which folds thy senses now.
Gentle spirits float around thee,
Gentle rest hath softly bound thee,
For pure art thou!",0.0,a38c6f0dcc172fbf,45,260,10,4.6,0.17777777777777778,0.03461538461538462,4.5,-4.816452991452992,4.816452991452992
d_gutenberg_formal_0127,gutenberg_poetry_formal_v0,48323,"Contrast in supernatural element
Description and imagery
Rhythm and diction
Chief literary characteristics of Ennius
Energy of conception
Patriotic and imaginative sentiment
Moral emotion
Practical understanding
Estimate in ancient times
Disparaging criticism of Niebuhr
Popularity of early Roman Tragedy
Partial adaptation of Athenian drama
Inability to reproduce its pure Hellenic character",0.0,4cf324edd980d5c7,51,392,13,6.705882352941177,0.0,0.0,3.923076923076923,-4.816425339366516,4.816425339366516
d_gutenberg_formal_0128,gutenberg_poetry_formal_v0,5184,"'How couldst thou forget thy mother,
How neglect the one that nursed thee?
Great the pain thy mother suffered,
Great the trouble that thou gavest
When thy loving mother brought thee
Into life for good or evil,
When she gave thee earth-existence,",0.0,995705bfd8f5ba00,43,245,7,4.604651162790698,0.18604651162790697,0.024489795918367346,6.142857142857143,-4.816321784527765,4.816321784527765
d_gutenberg_formal_0129,gutenberg_poetry_formal_v0,1041,"So is my love still telling what is told.
Thy glass will show thee how thy beauties wear,
Thy dial how thy precious minutes waste;
These vacant leaves thy mind's imprint will bear,
And of this book, this learning mayst thou taste.
The wrinkles which thy glass will truly show
Of mouthed graves will give thee memory;
Thou by thy dial's shady stealth mayst know
Time's thievish progress to eternity.
Look! what thy memory cannot contain,
Commit to these waste blanks, and thou shalt find
Those children nursed, deliver'd from thy brain,",0.0,62f62f8ae706cff5,92,535,12,4.684782608695652,0.18478260869565216,0.024299065420560748,7.666666666666667,-4.8162068264932945,4.8162068264932945
d_gutenberg_formal_0130,gutenberg_poetry_formal_v0,41059,"How barren our parties
If thou art not in!
""Thou Nut and thou Cherry,
Thou Bud and thou Berry,
All welcome to room.
""Thou Red, and thou Yellow,
Thou Purple, thou Green,
And--who is that fellow,
With blood in his een?",0.0,2f29b9302fa707ed,42,216,9,3.857142857142857,0.23809523809523808,0.05555555555555555,4.666666666666667,-4.815873015873015,4.815873015873015
d_gutenberg_formal_0131,gutenberg_poetry_formal_v0,6956,"The black smoke of thy pipes exhales.
O Falterer, let thy past convince
Thy future,--all the growth, the gain,
The fame since Cartier knew thee, since
Thy shores beheld Champlain!
Quebec, thy storied citadel",0.0,caef54ccd038e210,35,207,6,4.685714285714286,0.17142857142857143,0.04830917874396135,5.833333333333333,-4.813046928916495,4.813046928916495
d_gutenberg_formal_0132,gutenberg_poetry_formal_v0,38520,"Soffles, _sofas_.
Som'ers, _somewhere_.
Spiles, _spoils_; _objects of political ambition_.
Streaked, _uncomfortable_, _discomfited_.
Suckle, _circle_.
Sutthin', _something_.
Suttin, _certain_.
Take on, _to sorrow_.
Talents, _talons_.
Taters, _potatoes_.
Tollable, _tolerable_.
Toot, used derisively for _playing on any wind instrument_.",0.0,ff28e88e64d8cd7a,38,336,12,6.447368421052632,0.0,0.07738095238095238,3.1666666666666665,-4.812919799498747,4.812919799498747
d_gutenberg_formal_0133,gutenberg_poetry_formal_v0,1279,"Wert thou awkward, stiff, affected,
Spurning Nature, torturing art;
Loves and Graces all rejected,
Then indeed thou'd'st act a part.
Dost thou not rise, indignant shade,
And smile wi' spurning scorn,
When they wha wad hae starved thy life,
Thy senseless turf adorn?
Helpless, alane, thou clamb the brae,
Wi' meikle honest toil,",0.0,b0bc5451ee989d1c,53,327,10,4.886792452830188,0.1509433962264151,0.04892966360856269,5.3,-4.807161214009578,4.807161214009578
d_gutenberg_formal_0134,gutenberg_poetry_formal_v0,14959,"auri recocta vena pulchrum splendeat,
micet metalli sive lux argentei,
sudum polito praenitens purgamine.
Referre prisci stemma mine ieiunii
libet fideli proditum volumine,
ut diruendae civitatis incolis
fulmen benigni mansuefactum Patris
pie repressis ignibus pepercerit.",0.0,500bf523a14916ac,35,272,8,6.6571428571428575,0.0,0.01838235294117647,4.375,-4.805514705882353,4.805514705882353
d_gutenberg_formal_0135,gutenberg_poetry_formal_v0,5186,"If thou praisest, praise sincerely,
Good the maiden thou hast wedded,
Good the bride that Ukko gives thee,
Graciously has God bestowed her.
Sound her praises to thy father,
Praise her virtues to thy mother,",0.0,f4b631ca5e1395b8,35,206,6,4.714285714285714,0.17142857142857143,0.03398058252427184,5.833333333333333,-4.804389736477115,4.804389736477115
d_gutenberg_formal_0136,gutenberg_poetry_formal_v0,38503,"insanique metum pelagi et sine fluctibus aequor.
nonnullae flammas quatiunt trepidaeque minantur
stridentis nullo igne facis. rescindit adultum
Myrrha uterum lacrimis lucentibus inque pauentem
gemmea fletiferi iaculatur sucina trunci.
ipsa etiam simili genetrix obnoxia culpae
alma Venus tantos penetrat secura tumultus.",0.0,d4568352c43a5e23,41,320,7,6.7317073170731705,0.0,0.0125,5.857142857142857,-4.801480836236934,4.801480836236934
d_gutenberg_formal_0137,gutenberg_poetry_formal_v0,34015,"But hearken unto me and humbly learn
How infinite thine insignificance.
Thou boastest of thine age--thy works--thyself:
Thine oldest monuments of which thou prat'st
Were built but yesterday when measured by
Yon snow-domed mountains of eternal rock:
The Earth, thy mother, from whose breast thou draw'st,
The sweat-stained living which she wills to give,",0.0,1946c5967e95b5ec,58,353,8,4.948275862068965,0.15517241379310345,0.036827195467422094,7.25,-4.801326804727947,4.801326804727947
d_gutenberg_formal_0138,gutenberg_poetry_formal_v0,26,"Unnamed in Heaven, now plenteous as thou seest
These acts of hateful strife, hateful to all,
Though heaviest by just measure on thyself,
And thy adherents:  How hast thou disturbed
Heaven's blessed peace, and into nature brought
Misery, uncreated till the crime
Of thy rebellion! how hast thou instilled
Thy malice into thousands, once upright",0.0,1dfa20fc60bc769e,55,343,8,5.072727272727272,0.14545454545454545,0.026239067055393587,6.875,-4.8007735886562415,4.8007735886562415
d_gutenberg_formal_0139,gutenberg_poetry_formal_v0,36543,"To deserve a designation
Cruelly disdainful?
Pity pen- or pencil-nibblers
Labelled as 'distinguished scribblers'!
Sculptors are but seldom branded--
'Those illustrious plaster-shapers';
Violinists' friends, though candid,
Never call them 'catgut-scrapers.'
Styling painters 'canvas-scratchers'
Would offend against convention;",0.0,3f9126bd2e1ce934,42,326,10,6.571428571428571,0.0,0.04294478527607362,4.2,-4.799889570552147,4.799889570552147
d_gutenberg_formal_0140,gutenberg_poetry_formal_v0,19226,"Obedient I have trotted by thee
And guarded thee along the way.
I've watched thee and protected thee:
Why strik'st thou me?
When flashed the robber's steel against thee,
When thou wert threatened by his arm,
And thou didst call for aid and rescue,
Who saved thee then from mortal harm?
My blood flowed on the sand for thee:
Why strik'st thou me?",0.0,6c96f179f76d9f10,63,345,10,4.349206349206349,0.20634920634920634,0.02608695652173913,6.3,-4.798412008281573,4.798412008281573
d_gutenberg_formal_0141,gutenberg_poetry_formal_v0,1279,"And never made anither!
Thou art a queen, fair Lesley,
Thy subjects, we before thee;
Thou art divine, fair Lesley,
The hearts o' men adore thee.
The deil he could na scaith thee,
Or aught that wad belang thee;
He'd look into thy bonie face,
And say--""I canna wrang thee!""
The Powers aboon will tent thee,
Misfortune sha'na steer thee;
Thou'rt like themselves sae lovely,
That ill they'll ne'er let near thee.
Return again, fair Lesley,",0.0,f910ddd09cab3487,77,435,14,4.3896103896103895,0.19480519480519481,0.04597701149425287,5.5,-4.798122854157336,4.798122854157336
d_gutenberg_formal_0142,gutenberg_poetry_formal_v0,5184,"Near the fiery springs and rapids.
Spake the stout-heart, Lemminkainen:
""Rise ye heroes of the broadsword,
Ye, the earth's eternal heroes,
From the deeps, ye sickle-bearers,
From the brooks, ye crossbow-shooters,
Come, thou forest, with thine archers,
Come, ye thickets, with your armies,
Mountain spirits, with your powers,",0.0,23e728feded76d62,51,324,9,5.0,0.13725490196078433,0.06481481481481481,5.666666666666667,-4.797668845315904,4.797668845315904
d_gutenberg_formal_0143,gutenberg_poetry_formal_v0,14959,"crinem fluentem sordidus spargit cinis.
Squalent recincta veste bullati patres,
setasque plangens turba sumit textiles,
inpexa villis virgo bestialibus
nigrante vultum contegit velamine,
iacens arenis et puer provolvitur.
Rex ipse Coos aestuantem murices
laenam revulsa dissipabat fibula,
gemmas virentes et lapillos sutiles,
insigne frontis exuebat vinculum",0.0,0d9fbbff510f471c,46,358,10,6.6521739130434785,0.0,0.019553072625698324,4.6,-4.797627884381832,4.797627884381832
d_gutenberg_formal_0144,gutenberg_poetry_formal_v0,1365,"And winged heels I know thee.  Thou art Hermes,
Captain of thieves!  Hast thou again been stealing
The heifers of Admetus in the sweet
Meadows of asphodel? or Hera's girdle?
Or the earth-shaking trident of Poseidon?
And thou, Prometheus; say, hast thou again",0.0,c9070be6f3dc6c7b,44,258,6,4.636363636363637,0.18181818181818182,0.03875968992248062,7.333333333333333,-4.797519379844961,4.797519379844961
d_gutenberg_formal_0145,gutenberg_poetry_formal_v0,8187,"Thy Freedom in her wings!
Silence is o'er thy plains;
Thy dwellings all lie desolate,
Thy children weep in chains.
Where are the dews that fed thee
On Etham's barren shore?
That fire from Heaven which led thee,
Now lights thy path no more.
LORD! thou didst love Jerusalem--
Once she was all thy own;
Her love thy fairest heritage,
Her power thy glory's throne.",0.0,dbfbfd901c571343,65,360,12,4.3538461538461535,0.2,0.03611111111111111,5.416666666666667,-4.797414529914529,4.797414529914529
d_gutenberg_formal_0146,gutenberg_poetry_formal_v0,5184,"Father-love must be forsaken,
Thou must love thy husband's father,
Lower must thy head be bended,
Kind words only must thou utter.
""Thou must hence acquire new habits,
Must forget thy former customs,
Brother-love must be forsaken,
Thou must love thy husband's brother,
Lower must thy head be bended,
Kind words only must thou utter.
""Thou must hence acquire new habits",0.0,406ed061761d9e0d,63,368,11,4.666666666666667,0.1746031746031746,0.03260869565217391,5.7272727272727275,-4.796891272978229,4.796891272978229
d_gutenberg_formal_0147,gutenberg_poetry_formal_v0,25340,"O'er prostrate Asia;--thou, who with thy frown
Annihilated senates;--Roman, too,
With all thy vices--for thou didst lay down
With an atoning smile a more than earthly crown,
Thy dictatorial wreath--couldst thou divine
To what would one day dwindle that which made",0.0,905be3eb97b8510c,45,263,6,4.644444444444445,0.17777777777777778,0.053231939163498096,7.5,-4.794797211660329,4.794797211660329
d_gutenberg_formal_0148,gutenberg_poetry_formal_v0,39496,"Adieu, thou palace rarely entered!
Adieu, ye mansions where--I've ventured!
Adieu, ye cursed streets of stairs!
(How surely he who mounts you swears!)
Adieu, ye merchants often failing!
Adieu, thou mob for ever railing!
Adieu, ye packets--without letters!
Adieu, ye fools--who ape your betters!",0.0,ec3be3ae4178ca01,47,294,8,4.851063829787234,0.14893617021276595,0.07142857142857142,5.875,-4.793841185410335,4.793841185410335
d_gutenberg_formal_0149,gutenberg_poetry_formal_v0,32528,"Then he, who first my secret reign descried,
A naked corpse, wide floating o'er the tide,
Shall drive---- Unless my heart's full raptures fail,
O Lusus! oft shalt thou thy children wail;
Each year thy shipwreck'd sons shalt thou deplore,
Each year thy sheeted masts shall strew my shore.",0.0,9da265d25cc32adc,49,287,6,4.612244897959184,0.1836734693877551,0.04529616724738676,8.166666666666666,-4.793551518168242,4.793551518168242
d_gutenberg_formal_0150,gutenberg_poetry_formal_v0,14959,"variaeque pestes languidorum sensuum
parcam subactae disciplinam sentiunt.
Nam si licenter diffluens potu et cibo
ieiuna rite membra non coerceas,
sequitur frequenti marcida oblectamine
scintilla mentis ut tepescat nobilis,
animusque pigris stertat in praecordiis.
Frenentur ergo corporum cupidines,
detersa et intus emicet prudentia:
sic excitato perspicax acumine
liberque flatu laxiore spiritus
rerum parentem rectius precabitur.
Elia tali crevit observantia,
vetus sacerdos, ruris hospes aridi:",0.0,4224c39b29d24634,64,498,14,6.640625,0.0,0.020080321285140562,4.571428571428571,-4.791455285427424,4.791455285427424
d_gutenberg_formal_0151,gutenberg_poetry_formal_v0,36620,"Ascetic thou didst armour them
Lest acid pleasure should eat thine art's pure gem.
Hourly the tempter's ambuscades
But thou didst guard the gates and keep
Thy senses' hungry colonnades
Accessible but to Beauty's ministers,
Unlit by any ruby flame but hers.
Immuring so thy spirit eager",0.0,393765e013ec23c7,47,285,8,5.0212765957446805,0.14893617021276595,0.010526315789473684,5.875,-4.791185610302351,4.791185610302351
d_gutenberg_formal_0152,gutenberg_poetry_formal_v0,38503,"Colchida nec referam uendentem regna parentis
et lacerum fratrem stupro segetesque uirorum
taurorumque trucis flammas uigilemque draconem
et reducis annos auroque incendia facta
et male conceptos partus peiusque necatos;
septenosque duces ereptaque fulmine flammis
moenia Thebarum et uictam, quia uicerat, urbem
germanosque patris referam matrisque nepotis
natorumque epulas conuersaque sidera retro
ereptumque diem; nec Persica bella profundo",0.0,12dd4801209a1a26,57,443,10,6.719298245614035,0.0,0.009029345372460496,5.7,-4.790567462674745,4.790567462674745
d_gutenberg_formal_0153,gutenberg_poetry_formal_v0,5186,"Thou must love thy husband's brother,
Lower must thy head be bended,
Kind words only must thou utter.
""Thou must hence acquire new habits
Must forget thy former customs,
Sister-love must be forsaken,
Thou must love thy husband's sister,
Lower must thy head be bended,
Kind words only must thou utter.
""Never in the course of ages,
Never while the moonlight glimmers,
Wickedly approach thy household,",0.0,6166953eb1bb2530,67,399,12,4.776119402985074,0.16417910447761194,0.03007518796992481,5.583333333333333,-4.789366793850297,4.789366793850297
d_gutenberg_formal_0154,gutenberg_poetry_formal_v0,5186,"Thou hast interest in strangers.
""Shouldst thou ever make a journey
To the centre of the village,
There to gain some needed object,
While thou speakest in the hamlet,
Let thy words be full of wisdom,
That thou shamest not thy kindred,
Nor disgrace thy husband's household.
""Village-maidens oft will ask thee,
Mothers of the hamlet question:",0.0,6c577ad3c80a02b0,58,340,10,4.689655172413793,0.1724137931034483,0.029411764705882353,5.8,-4.786892494929005,4.786892494929005
d_gutenberg_formal_0155,gutenberg_poetry_formal_v0,29700,"Thou dost not hear the shrieking gust,
Nor breakers booming high.
""As o'er thy sweet unconscious face
A mournful watch I keep,
I think, didst thou but know thy fate,
How thou wouldst also weep.
""Yet, dear one, sleep, and sleep, ye winds,",0.0,77577d2b4eadb9fb,43,237,7,4.232558139534884,0.20930232558139536,0.046413502109704644,6.142857142857143,-4.785750592259277,4.785750592259277
d_gutenberg_formal_0156,gutenberg_poetry_formal_v0,16265,"Ay, thou varlet!--Laugh away!
All the world's a holiday!
Laugh away, and roar and shout
Till thy hoarse tongue lolleth out!
Bloat thy cheeks, and bulge thine eyes
Unto bursting; pelt thy thighs
With thy swollen palms, and roar
As thou never hast before!
Lustier! wilt thou! peal on peal!
Stiflest? Squat and grind thy heel--
Wrestle with thy loins, and then
Wheeze thee whiles, and whoop again!",0.0,66c107e995785f2d,69,394,12,4.434782608695652,0.18840579710144928,0.0532994923857868,5.75,-4.785693187670124,4.785693187670124
d_gutenberg_formal_0157,gutenberg_poetry_formal_v0,42181,"How does thy loss o'erwhelm my heart with grief!
But tears, kind nature's tears afford relief.
Reluctant, sad, I take my last farewell:--
Thy virtues in my mind shall ever dwell;
Thy tender friendship felt so long for me,
Thy frankness, truth, thy generosity,
Thy tuneful tongue's persuasive eloquence,
Thy science, learning, taste, wit, common sense,
Thy patriot love of genuine liberty,
Thy heart o'erflowing with philanthropy;",0.0,794e5d8b2f8455f1,67,429,10,5.104477611940299,0.13432835820895522,0.04895104895104895,6.7,-4.784663291931948,4.784663291931948
d_gutenberg_formal_0158,gutenberg_poetry_formal_v0,38880,"The highest and best;
'Tis onward, unswerving,
And this is true rest.
Happy insect! what can be
In happiness compared to thee?
Fed with nourishment divine,
The dewy morning's gentle wine!
Nature waits upon thee still,
And thy verdant cup does fill;
'Tis fill'd wherever thou dost tread,
Nature's self thy Ganymede.",0.0,bd28509d4637cbd3,52,314,11,4.826923076923077,0.15384615384615385,0.03821656050955414,4.7272727272727275,-4.7842303238163115,4.7842303238163115
d_gutenberg_formal_0159,gutenberg_poetry_formal_v0,37804,"Of strange and beauteous memories evermore,
I thank thee, Hermes, for thy willing service.
PER. I thank thee, son of Maia, and bid farewell.
HER. Have thy joy now, great Mother; and have thou joy,
Fair Persephone, garlands we bring thee,
Flow'rs and spring-tide welcome sing thee.
Hades held thee not,
Darkness quell'd thee not.
Gay and joyful welcome!
Welcome, Queen, evermore.
Earth shall own thee,
Thy nymphs crown thee,",0.0,e22b66f5e62cf0d6,71,423,12,4.647887323943662,0.16901408450704225,0.05673758865248227,5.916666666666667,-4.781608980121866,4.781608980121866
d_gutenberg_formal_0160,gutenberg_poetry_formal_v0,41215,"Or like a golden be
Sting the West to angry red,
Thou dost image, thou dost follow
Who, ere Hellas hailed Apollo,
Gave thee, angel-god, thy station;
Thou art of Him a type memorial.
Like Him thou hang'st in dreadful pomp of blood",0.0,248efcb92d079d50,44,229,7,4.045454545454546,0.22727272727272727,0.039301310043668124,6.285714285714286,-4.780031191515908,4.780031191515908
d_gutenberg_formal_0161,gutenberg_poetry_formal_v0,25953,"""Other habits wait thy learning,
And the old must be forgotten.
Father's love you leave behind you;
Learn to love thy husband's father;
Deeper now must thou incline thee,
Fitting language must thou utter.
""Other habits wait thy learning,
And the old must be forgotten.
Mother's love thou leav'st behind thee;
Learn to love thy husband's mother.",0.0,b58848bbd022da30,57,344,10,4.842105263157895,0.15789473684210525,0.029069767441860465,5.7,-4.779771113831089,4.779771113831089
d_gutenberg_formal_0162,gutenberg_poetry_formal_v0,27441,"In happiness compared to thee?
Fed with nourishment divine,
The dewy morning's gentle wine!
Nature waits upon thee still,
And thy verdant cup does fill;
'Tis fill'd wherever thou dost tread,
Nature's self's thy Ganymede.
Thou dost drink, and dance, and sing,
Happier than the happiest king!
All the fields which thou dost see,
All the plants belong to thee,
All that summer hours produce,
Fertile made with early juice:
Man for thee does sow and plough;",0.0,e4558ed1d45ffcbc,77,453,14,4.688311688311688,0.16883116883116883,0.03532008830022075,5.5,-4.778107709067974,4.778107709067974
d_gutenberg_formal_0163,gutenberg_poetry_formal_v0,5184,"""Every child of Northland, listen:
If thou wishest joy eternal,
Never disobey thy parents,
Never evil treat the guiltless,
Never wrong the feeble-minded,
Never harm thy weakest fellow,
Never stain thy lips with falsehood,
Never cheat thy trusting neighbor,
Never injure thy companion,
Lest thou surely payest penance
In the kingdom of Tuoni,",0.0,77de8ddb4935d618,54,341,11,5.111111111111111,0.12962962962962962,0.03519061583577713,4.909090909090909,-4.777923319213641,4.777923319213641
d_gutenberg_formal_0164,gutenberg_poetry_formal_v0,39804,"Roams o'er the city with insatiate eyes,
Its thousand dwellings o'er whose level roofs
Fair cupolas appeared, and high-domed mosques
And pointed minarets, and cypress groves
Every where scattered in unwithering green.
Thou too art fallen, Bagdad! City of Peace,
Thou too hast had thy day!",0.0,ef67e3f450c5b84f,47,288,7,4.9787234042553195,0.14893617021276595,0.03125,6.714285714285714,-4.777667173252279,4.777667173252279
d_gutenberg_formal_0165,gutenberg_poetry_formal_v0,28591,"Be thou content.
Or art thou friendless and alone--
Hast none in whom thou canst confide?
God careth for thee, lonely one--
Comfort and help he will provide.
He sees thy sorrows, and thy hidden grief,
He knoweth when to send thee quick relief;
Be thou content.
Thy heart's unspoken pain he knows,
Thy secret sighs he hears full well;",0.0,db8545de118521fc,60,333,10,4.333333333333333,0.2,0.042042042042042045,6.0,-4.777417417417417,4.777417417417417
d_gutenberg_formal_0166,gutenberg_poetry_formal_v0,5186,"Near the fiery springs and rapids.
Spake the stout-heart, Lemminkainen:
""Rise ye heroes of the broadsword,
Ye, the earth's eternal heroes,
From the deeps, ye sickle-bearers,
From the brooks, ye crossbow-shooters,
Come, thou forest, with thine archers,
Come, ye thickets, with your armies,
Mountain spirits, with your powers,
Come, fell Hisi, with thy horrors,",0.0,b20f775293f32a76,57,359,10,4.9298245614035086,0.14035087719298245,0.06685236768802229,5.7,-4.77638894590236,4.77638894590236
d_gutenberg_formal_0167,gutenberg_poetry_formal_v0,26916,"As Beauty, hidden in the cover,
Fingers the stops of her melting flutes.
Dimly beheld, thou excellent,
Ideal of grace! 'tis ravishment
To breathe thy atmosphere, O Beauty,
Whene'er thou stirr'st in thy greening tent.
I cannot see thee as thou art,
Nor trace thy goings but in part;",0.0,d27dc39f98ea8e2f,49,281,8,4.530612244897959,0.1836734693877551,0.03914590747330961,6.125,-4.775358141477232,4.775358141477232
d_gutenberg_formal_0168,gutenberg_poetry_formal_v0,36803,"From nothingness to nothingness thou passest!
As thou wert born--
As thou hast lived, so shalt thou die!
Death is the only refuge: at his visage
All other spectres flee. Remorse that teareth
Like the undying worm, and Failure,",0.0,c753dfc8f3db9626,39,226,6,4.589743589743589,0.1794871794871795,0.03982300884955752,6.5,-4.7733639664170635,4.7733639664170635
d_gutenberg_formal_0169,gutenberg_poetry_formal_v0,31591,"Beauty, divine                        _American Cowslip._
Beauty, glorious                      _Glory Flower._
Beauty, magnificent                   _Calla Aethiopica._
Beauty, modest                        _Trillium Pictum._
Beauty, neglected                     _Throatwort._
Beauty, rustic                        _French Honeysuckle._
Beauty, unconscious                   _Burgundy Rose._
Bravery and humanity                  _French Willow._
Brilliant complexion                  _Damask Rose._
Bury me amid Nature's beauties        _Persimon._
Call me not beautiful                 _Rose Unique._
Changeable disposition                _Rye Grass._
Charms, deceitful                     _Thorn Apple._",0.0,a6be3449ed5ea9ce,56,708,13,6.571428571428571,0.0,0.029661016949152543,4.3076923076923075,-4.770091264667536,4.770091264667536
d_gutenberg_formal_0170,gutenberg_poetry_formal_v0,5184,"Proud descendant of the fathers,
If thou treatest well thy young wife,
Worthily wilt thou be treated;
When thou goest to her homestead,
When thou visitest her father,
Thou shalt meet a cordial welcome.
Never grieve thy Rainbow-maiden,
Never say in tones reproachful,
She was born in lowly station,",0.0,c5a6397683e86c81,50,297,9,4.78,0.16,0.03367003367003367,5.555555555555555,-4.766673400673401,4.766673400673401
d_gutenberg_formal_0171,gutenberg_poetry_formal_v0,36501,"Hast thou no home? Didst thou provide
No shelter from autumnal rain?
Hast thou no cheering board supplied
From all the treasures of the plain?
What wilt thou do 'neath wintry skies?
Behold! the charms of summer fade,",0.0,b047863c1b9f67ff,38,216,6,4.552631578947368,0.18421052631578946,0.027777777777777776,6.333333333333333,-4.766081871345029,4.766081871345029
d_gutenberg_formal_0172,gutenberg_poetry_formal_v0,37155,"Thy sun in morning splendor mounts the sky;
Thy hopes, thy aims, thy destinies are high.
God make thee great, as thou art fair and free,
And give thee sons and daughters worthy thee,
O Canada, my country and my love.
Eternal blessing rest upon thy head!
Abounding Plenty heap thy board with bread!
Justice and Peace upon thy steps attend,
And Virtue be thy guardian and thy friend!
And Righteousness, like thine own maple tree,",0.0,0425a636e22393bf,76,427,10,4.434210526315789,0.19736842105263158,0.0351288056206089,7.6,-4.765152348083323,4.765152348083323
d_gutenberg_formal_0173,gutenberg_poetry_formal_v0,37452,"These dying eyes that view thee,
This dropping blood from lifted rood,
They darken and undo thee.
Thou canst not presently sustain this corse--
Cry, cry, thou hast not force!
Cry, thou wouldst fainer keep
Thy hopeless charnels deep,
Thyself a general tomb",0.0,da6f7b44453b7a3a,43,255,8,4.72093023255814,0.16279069767441862,0.0392156862745098,5.375,-4.764158116735066,4.764158116735066
d_gutenberg_formal_0174,gutenberg_poetry_formal_v0,1211,"Thy May-poles too with garlands graced;
Thy Morris-dance; thy Whitsun-ale;
Thy shearing-feast, which never fail.
Thy harvest home; thy wassail bowl,
That's toss'd up after Fox i' th' hole:
Thy mummeries; thy Twelve-tide kings
And queens; thy Christmas revellings:
Thy nut-brown mirth, thy russet wit,
And no man pays too dear for it.--",0.0,2db2ac66685a1946,59,335,9,4.423728813559322,0.1864406779661017,0.06567164179104477,6.555555555555555,-4.762812210135761,4.762812210135761
