sample_id,source,gid,text,eval_5gram_overlap,text_hash,word_len,char_len,n_lines,avg_word_len,archaic_rate,punctuation_rate,avg_line_words,accessible_score,formal_score
d_gutenberg_accessible_0096,gutenberg_poetry_accessible_v0,30282,"Nineveh shall come to an end.]
& þe{n}ne he cryed so cler, þat ke{n}ne myȝt alle;
Þe trwe tenor of his teme he tolde on þis wyse:
“Ȝet schal forty dayeȝ fully fare to an ende,
& þe{n}ne schal Niniue be nomen & to noȝt worþe;
Truly þis ilk tou{n} schal tylte to grou{n}de,
by the black earth.”]
Vp-so-dou{n} schal ȝe du{m}pe depe to þe abyme,",0.0,b3e6b08d5b3d73f8,80,341,8,2.8875,0.0,0.03225806451612903,10.0,-2.1457661290322583,2.1457661290322583
d_gutenberg_accessible_0097,gutenberg_poetry_accessible_v0,30282,"Þe{n}ne þe burde byhynde þe dor for busmar laȝed;
& sayde sothly to hir-self saré þe madde:
“May þ{o}u traw for tykle þat þ{o}u to{n}ne moȝteȝ,
& I so hyȝe out of age & also my lorde,”
For soþely, as says þe wryt, he wern of sadde elde,
Boþe þe wyȝe & his wyf, such werk watȝ hem fayled,
Fro mony a brod day by-fore ho barayn ay byene,",0.0,d834e65e57cd4de0,79,335,7,2.8227848101265822,0.0,0.03582089552238806,11.285714285714286,-2.146162586704812,2.146162586704812
d_gutenberg_accessible_0098,gutenberg_poetry_accessible_v0,30282,"Þe{n}ne orppedly i{n}-to his ho{us} he hyȝed to Saré
Comau{n}ded hir to be cof & quyk at þis oneȝ;
“Þre metteȝ of mele menge & ma kakeȝ,
Vnder askeȝ ful hote happe hem byliue;
Quyl I fete su{m}quat fat þ{o}u þe fyr bete,
Prestly at þis ilke poynte su{m} polment to make.”
He cached to his cobho{us} & a calf bry{n}geȝ
Þat watȝ tender & not toȝe; bed tyrne of þe hyde,
& sayde to his seruau{n}t þ{a}t he hit seþe faste
& he deruely at his dome dyȝt hit bylyue.
Þe burne to be bare-heued buskeȝ hy{m} þe{n}ne,",0.0,a0ed0deb8434291a,118,507,11,2.889830508474576,0.0,0.021696252465483234,10.727272727272727,-2.148092042681352,2.148092042681352
d_gutenberg_accessible_0099,gutenberg_poetry_accessible_v0,30282,"Þat þay blust{er}ed as blynde as bayard watȝ eu{er};
Þay lest of loteȝ loggi{n}g any lysou{n} to fynde,
Bot nyteled þ{er} alle þe nyȝt for noȝt at þe last;
Þe{n}ne vch tolke tyȝt hem þat hade of tayt fayled,
& vchon roþeled to þe rest þat he reche moȝt;
Bot þay wern wakned al wrank þat þ{er} i{n} won lenged,",0.0,8d7853cc7dcfb41b,73,309,6,2.835616438356164,0.0,0.019417475728155338,12.166666666666666,-2.1487664583056256,2.1487664583056256
d_gutenberg_accessible_0100,gutenberg_poetry_accessible_v0,30282,"What rule renes i{n} rou{n} bitwene þe ryȝt hande
& his lyfte, þaȝ his lyf schulde lost be þer-for;
sinning.]
& als þer ben dou{m}be besteȝ i{n} þe burȝ mony,
Þat may not sy{n}ne i{n} no syt hem seluen to greue,
Why schulde I wrath wyth hem, syþe{n} wyȝeȝ wyl torne,
& cu{m} & cnawe me for ky{n}g, & my carpe leue?
Wer I as hastif a[s] þ{o}u, heere were harme lu{m}pen,
Couþe I not þole bot as þ{o}u þer þryued ful fewe;
I may not be so mal[i]cio{us} & mylde be halden,
For malyse is noȝ[t] to may{n}tyne boute mercy w{i}t{h}i{n}ne;
Be noȝt so gryndel god man, bot go forth þy wayes.”
afterwards sit with worse ones to sew them together.]
Be preue & be pacient, i{n} payne & i{n} Ioye,",0.0,b9f88ac736cde5e0,161,685,14,2.8385093167701863,0.0,0.029197080291970802,11.5,-2.150350682323072,2.150350682323072
d_gutenberg_accessible_0101,gutenberg_poetry_accessible_v0,30282,"Fyrst feng to þe flyȝt alle þat fle myȝt,
Vuche burde w{i}t{h} her barne þe byggy{n}g þay leueȝ,
& bowed to þe hyȝ bonk þer brentest hit wern,
& het{er}ly to þe hyȝe hylleȝ þay [h]aled on faste;
Bot al watȝ nedleȝ her note, for neu{er} cowþe stynt
Þe roȝe raynande ryg [&] þe raykande waweȝ,
Er vch boþom watȝ brurd-ful to þe bonkeȝ eggeȝ,",0.0,e82ba09154ea2ecf,78,339,7,2.871794871794872,0.0,0.02359882005899705,11.142857142857142,-2.1517397646601184,2.1517397646601184
d_gutenberg_accessible_0102,gutenberg_poetry_accessible_v0,30282,"Þe whal wendeȝ at his wylle & a warþe fyndeȝ,
& þ{er} he brakeȝ vp þe buyrne, as bede hy{m} oure lorde.
Þe{n}ne he swepe to þe sonde i{n} sluchched cloþes,
Hit may wel be þat mest{er} were his mantyle to wasche;
Þe bonk þat he blosched to & bode hy{m} bisyde,
Wern of þe regiou{n}es ryȝt þat he renayed hade;
Þe{n}ne a wynde of goddeȝ worde efte þe wyȝe bruxleȝ,
“Nylt þ{o}u neu{er} to nuniue bi no-ky{n}neȝ wayeȝ?”
“Ȝisse lorde,” q{uod} þe lede, “lene me þy g{ra}ce
For to go at þi gre, me gayneȝ non oþ{er}.”
“Ris, aproche þe{n} to prech, lo þe place here!",0.0,0f67f9b96ed72a1f,128,558,11,2.8359375,0.0,0.03046594982078853,11.636363636363637,-2.155179058732486,2.155179058732486
d_gutenberg_accessible_0103,gutenberg_poetry_accessible_v0,30282,"Louande þeron lese goddeȝ, þat lyf haden neu{er},
Made of stokkes & stoneȝ þat neu{er} styry moȝt.
the fist with the fingers writing on the wall.]
& for þat froþande fylþe, þe fader of heuen
Hatȝ sende i{n}-to þis sale þise syȝtes vncowþe,
Þe fyste w{i}t{h} þe fy{n}g{er}es þat flayed þi hert,
Þat rasped renyschly þe woȝe w{i}t{h} þe roȝ pe{n}ne.",0.0,62de806b2d89f289,81,347,7,2.8518518518518516,0.0,0.025936599423631124,11.571428571428571,-2.1553123522864155,2.1553123522864155
d_gutenberg_accessible_0104,gutenberg_poetry_accessible_v0,30282,"To touch her chylder þay fayr hym prayed.
His dessypeleȝ w{i}t{h} blame let be hy{m} bede,
& wyth her resou{n}eȝ ful fele restayed;
Ih{esu}c þe{n}ne hem swetely sayde,
“Do way, let chylder vnto me tyȝt.
To suche is heuen-ryche arayed,”
Þe i{n}nocent is ay saf by ryȝt.
Ih{esu}c con calle to hy{m} hys mylde
& sayde hys ryche no wyȝ myȝt wy{n}ne.
Bot he com þyder ryȝt as a chylde,
Oþ{er} elleȝ neu{er} more com þer-i{n}ne,
Harmleȝ, trwe & vnde-fylde,
W{i}t{h}-outen mote oþ{er} mascle of sulpande sy{n}ne;
Quen such þer cnoken on þe bylde,",0.0,be9d33047d1c0a9b,126,539,14,2.9365079365079363,0.0,0.03525046382189239,9.0,-2.15605648319934,2.15605648319934
d_gutenberg_accessible_0105,gutenberg_poetry_accessible_v0,30282,"In hono{ur} more & neu{er} þe lesse.
Our death leads us to bliss.]
Lasse of blysse may non v{us} bry{n}g
Þat beren þys perle vpon oure bereste,
For þay of mote couþe neu{er} my{n}ge,
Of spotleȝ perleȝ þa[y] beren þe creste,
Al-þaȝ oure corses i{n} clotteȝ cly{n}ge,
& ȝe remen for rauþe wyth-outen reste,
We þurȝ-outly hauen cnawy{n}g;
Of [o]n dethe ful oure hope is drest,
Þe lonbe v{us} gladeȝ, oure care is kest;
He myrþeȝ v{us} alle at vch a mes,",0.0,1edd75a37ac2476f,103,450,12,2.9611650485436893,0.0,0.03333333333333333,8.583333333333334,-2.156982200647249,2.156982200647249
d_gutenberg_accessible_0106,gutenberg_poetry_accessible_v0,30282,"To lyue þer i{n} lyky{n}g þe lenþe of a terme,
& þe{n}ne en-herite þat home þat au{n}geleȝ for-gart,
Bot þurȝ þe eggy{n}g of eue he ete of an apple
Þat en-poysened alle pepleȝ þat parted fro hem boþe,
For a defence þat watȝ dyȝt of dryȝtyn seluen,
& a payne þer-on put & pertly halden;
Þe defence watȝ þe fryt þat þe freke towched,
& þe dom is þe deþe þat drepeȝ v{us} alle.
Al i{n} mesure & meþe watȝ mad þe vengiau{n}ce,
& efte amended w{i}t{h} a mayden þat make hade neu{er}.
Bot in þe þryd watȝ forþrast al þat þryue schuld,
Þer watȝ malys mercyles & mawgre much scheued,",0.0,61e47718712c0e70,132,575,12,2.878787878787879,0.0,0.02608695652173913,11.0,-2.1573254281949934,2.1573254281949934
d_gutenberg_accessible_0107,gutenberg_poetry_accessible_v0,30282,"If þ{o}u were a gentyl Iueler.
The pearl blames his rash speech.]
Bot Iueler gente if þ{o}u schal lose
Þy ioy for a ge{m}me þat þe watȝ lef,
Me þynk þe put i{n} a mad porpose,
& busyeȝ þe aboute a raysou{n} bref,
For þat þ{o}u lesteȝ watȝ bot a rose,
Þat flowred & fayled as kynde hyt gef;
Now þurȝ kynde of þe kyste þ{a}t hyt con close,",0.0,a6d2cce72ab5e11c,75,337,9,3.0,0.0,0.02373887240356083,8.333333333333334,-2.1574777448071214,2.1574777448071214
d_gutenberg_accessible_0108,gutenberg_poetry_accessible_v0,30282,"Þat hit ne þraweȝ to hym þre er he hit þoȝt haue;
For he is þe gropande god, þe grou{n}de of alle dedeȝ,
Rypande of vche a ri{n}g þe reynyeȝ & hert;
& þere he fyndeȝ al fayre a freke wyth-i{n}ne
Þat hert honest & hol, þat haþel he hono{ur}eȝ,
Sendeȝ hy{m} a sad syȝt to se his auen face,",0.0,32d7a41da3d24f8a,70,287,6,2.6857142857142855,0.014285714285714285,0.027874564459930314,11.666666666666666,-2.1600348432055747,2.1600348432055747
d_gutenberg_accessible_0109,gutenberg_poetry_accessible_v0,30282,"For-þy bereȝ me to þe borde, & baþeþes me þ{er}-oute,
Er gete ȝe no happe, I hope forsoþe.”
He ossed hy{m} by vnny{n}ges þat þay vnder-nomen,
Þat he watȝ flawen fro þe face of frelych dryȝtyn;
Þe{n}ne such a ferde on hem fel & flayed he{m} w{i}t{h}-i{n}ne,
Þat þay ruyt hy{m} to rowwe & letten þe ry{n}k one.
endeavours are useless.]
Haþeles hyȝed i{n} haste w{i}t{h} ores ful longe,
Sy{n} her sayl watȝ hem aslypped on sydeȝ to rowe;
Hef & hale vpon hyȝt to helpen hym seluen,
Bot al watȝ nedles note, þat nolde not bityde:",0.0,942bd5b326914b31,123,524,11,2.8536585365853657,0.0,0.03435114503816794,11.181818181818182,-2.161717811140637,2.161717811140637
d_gutenberg_accessible_0110,gutenberg_poetry_accessible_v0,30282,"& þe saȝtly{n}g of hy{m}-self w{i}t{h} þo sely besteȝ.
Þe{n} watȝ þer ioy i{n} pat gyn where Iu{m}pred er dryȝed,
& much comfort i{n} þat cofer þat watȝ clay-daubed.
Myryly on a fayr morn, monyth þe fyrst,
Þat falleȝ formast i{n} þe ȝer, & þe fyrst day,
Ledeȝ loȝen i{n} þat lome & loked þ{er}-oute,
How þat watt{er}eȝ wern woned & þe worlde dryed.
Vchon loued oure lorde, bot lenged ay stylle,
Tyl þay had tyþy{n}g fro þe tolke þat tyned he{m} þ{er}-i{n}ne;
Þe{n} godeȝ glam to hem glod þat gladed hem alle,
Bede hem drawe to þe dor, delyu{er} hem he wolde;",0.0,eec85ab78c9e16aa,128,558,11,2.8359375,0.0,0.034050179211469536,11.636363636363637,-2.162347517513848,2.162347517513848
d_gutenberg_accessible_0111,gutenberg_poetry_accessible_v0,39028,"Hāstăn ōnwărd tō thě wēddĭng.
And of one trochaic between two dactyls:
Mērrĭly̆, dāncĭng, mērrĭly̆.
Of ten syllables, two trochaics and two dactyls:
Mōrăvă’s bānks ăre trōd by̆ thě māidĕn.
Of twelve syllables, composed of two trochaics and one iambic:
Gō thěn, Kūm, thŏu lōv’d ŏne, wāits shě fŏr thēe.
Lōok ăroūnd, thŏu lōvěly Crētă, smīlĭngly lŏok rōund.
GOLDEN wine drinks Theodore of Stalach, {3}
Pours him out the wine his aged mother.
While the wine-fumes to his head were rising,",0.0,02a7c8e475ff6afc,117,485,11,2.8547008547008548,0.0,0.04329896907216495,10.636363636363637,-2.1639794455258374,2.1639794455258374
d_gutenberg_accessible_0112,gutenberg_poetry_accessible_v0,30282,"Bot of þat mu{n}t I watȝ bi-talt;
When I schulde start i{n} þe strem astraye,
Out of þat caste I watȝ by-calt;
Hit watȝ not at my prynceȝ paye,
Hit payed hym not þat I so flonc,
Ou{er} meruelo{us} mereȝ so mad arayde,
Of raas þaȝ I were rasch & ronk,
Ȝet rapely þer-i{n}ne I watȝ restayed;
For ryȝt as I sparred vn-to þe bonc,
Þat brathe out of my drem me brayde;",0.0,621b5d2ceee27005,84,363,10,2.9642857142857144,0.0,0.03856749311294766,8.4,-2.1641349862258954,2.1641349862258954
d_gutenberg_accessible_0113,gutenberg_poetry_accessible_v0,30282,"Goddeȝ ryȝt is redy & eu{er} more rert,
Oþ{er} holy wryt is bot a fable;
I{n} sauter is sayd a verce ouerte
Þat spekeȝ a poy{n}t determynable,
‘Þ{o}u quyteȝ vchon as hys desserte,
Þ{o}u hyȝe ky{n}g ay p{re}termynable,’
Now he þat stod þe long day stable,
& þ{o}u to payment com hym byfore,
Þe{n}ne þe lasse i{n} werke to take more able,
& eu{er} þe lenger þe lasse þe more.”
“Of more & lasse in godeȝ ryche,”
Þat gentyl sayde “lys no Ioparde,",0.0,5fcc676127abd4ea,99,442,12,3.01010101010101,0.0,0.024886877828054297,8.25,-2.164344462726815,2.164344462726815
d_gutenberg_accessible_0114,gutenberg_poetry_accessible_v0,30282,"Cla{n}nesse who-so kyndly cowþe co{m}ende,
& rekken vp alle þe resou{n}ȝ þ{a}t ho by riȝt askeȝ,
Fayre formeȝ myȝt he fy{n}de i{n} foreri{n}g his speche,
& in þe co{n}traré, kark & co{m}brau{n}ce huge;
false priests.]
For wonder wroth is þe wyȝ þ{a}t wroȝt alle þi{n}g{es},
Wyth þe freke þat i{n} fylþe folȝes hy{m} aft{er},
As renkeȝ of relygiou{n} þat reden & sy{n}gen,
& aprochen to hys presens, & presteȝ arn called;
Thay teen vnto his te{m}mple & teme{n} to hy{m} seluen,
Reken w{i}t{h} reu{er}ence þay r[ec]hen his auter,
Þay hondel þer his aune body & vsen hit boþe.
If þay in cla{n}nes be clos þay cleche gret mede,
Bot if þay conterfete crafte, & cortaysye wont,",0.0,32abde408d099b34,155,671,14,2.8838709677419354,0.0,0.026825633383010434,11.071428571428571,-2.1645038013282325,2.1645038013282325
d_gutenberg_accessible_0115,gutenberg_poetry_accessible_v0,30282,"Paradise was on the opposite bank. The stream was not fordable.]
More of wele watȝ i{n} þat wyse
Þe{n} I cowþe telle þaȝ I tom hade,
For vrþely herte myȝt not suffyse
To þe tenþe dole of þo gladneȝ glade;
For-þy I þoȝt þ{a}t paradyse
Watȝ þer oþ{er} gayn þo bonkeȝ brade;
I hoped þe water were a deuyse
By-twene myrþeȝ by mereȝ made,
By-ȝonde þe broke by slente oþ{er} slade,
I hope[de] þ{a}t mote merked wore.",0.0,f4715f4a47622872,93,410,11,3.0,0.0,0.026829268292682926,8.454545454545455,-2.167294900221729,2.167294900221729
d_gutenberg_accessible_0116,gutenberg_poetry_accessible_v0,30282,"To laste mere of vche a mou{n}t man am I fallen;
Þe barreȝ of vche a bonk ful bigly me haldes,
Þat I may lachche no lont & þ{o}u my lyf weldes;
Þ{o}u schal releue me renk, whil þy ryȝt slepeȝ,
Þurȝ myȝt of þy m{er}cy þ{a}t mukel is to tryste.
For when þacces of anguych watȝ hid i{n} my sawle,
Þe{n}ne I remembred me ryȝt of my rych lorde,
Prayande hi{m} for peté his prophete to here,
Þat in-to his holy ho{us} myn orisou{n} moȝt entre.",0.0,e83b37ceb26953ac,104,437,9,2.875,0.0,0.02517162471395881,11.555555555555555,-2.169509916094584,2.169509916094584
d_gutenberg_accessible_0117,gutenberg_poetry_accessible_v0,30282,"How kyntly oure con aquyle
By wayeȝ ful streȝt he con hym strayn,
& scheued hy{m} þe rengne of god a whyle,
As quo says “lo ȝon louely yle,
Þ{o}u may hit wy{n}ne if þ{o}u be wyȝte,”
Bot hardyly w{i}t{h}-oute peryle,
Þe i{n}nosent is ay saue by ryȝte!
Pray to be saved by innocence and not by right.]
An-ende ryȝtwys men, ȝet saytȝ a gome
Dauid in sauter, if eu{er} ȝe seȝ hit,
“Lorde þy seruau{n}t draȝ neuer to dome,
For non lyuyunde to þe is Iustyfyet.”
For-þy to corte quen þ{o}u schal com,",0.0,2efd7e5afdd6b733,114,493,13,2.973684210526316,0.0,0.032454361054766734,8.76923076923077,-2.1695645925548774,2.1695645925548774
d_gutenberg_accessible_0118,gutenberg_poetry_accessible_v0,30282,"Bot a best þat he be, a bol oþ{er} an oxe.
He fares forth on alle faure, fogge watȝ his mete,
& ete ay as a horce when erbes were fallen,
Þus he cou{n}tes hy{m} a kow, þat watȝ a ky{n}g ryche,
Quyle seuen syþeȝ were ou{er}-seyed som{er}es I trawe.
By þat, mony þik thyȝe þryȝt vmbe his lyre,
Þat alle watȝ dubbed & dyȝt i{n} þe dew of heuen;
to the toes.]",0.0,f217e671bf9950e9,86,355,8,2.744186046511628,0.011627906976744186,0.036619718309859155,10.75,-2.169692924991811,2.169692924991811
d_gutenberg_accessible_0119,gutenberg_poetry_accessible_v0,25942,"Alt hvad han trued med;
Men da du, som vi hørte,
Kom der saa galt afsted,
Saa tør jeg nok formode,
Om end du giør dig kry,
Det giør slet ingen Gode,
Du brænder dig paany;
Ia, vil en Nat du vove
At bie Grændel her,
Da tør derfor jeg love,
Dig times en Ufærd.’",0.0,4b46c6b952aa1f7f,64,258,11,2.875,0.0,0.046511627906976744,5.818181818181818,-2.170977801268499,2.170977801268499
d_gutenberg_accessible_0120,gutenberg_poetry_accessible_v0,30282,"& þose þay bou{n}den to her bak & to her bare sydeȝ,
Dropped dust on her hede & dy{m}ly bisoȝten,
Þat þat penau{n}ce plesed hi{m} þ{a}t playneȝ on her wronge.
& ay he cryes i{n} þ{a}t kyth tyl þe ky{n}g herde;
& he radly vp-ros & ran fro his chayer,
mourns in the dust.]
His ryche robe he to-rof of his rigge naked,",0.0,a1cabb4327fb1343,72,315,7,2.9305555555555554,0.0,0.02857142857142857,10.285714285714286,-2.177103174603174,2.177103174603174
d_gutenberg_accessible_0121,gutenberg_poetry_accessible_v0,30282,"Þen corou{n}de be ky{n}g by cortayse?
and could do nothing to please God. She might be a countess
or some great lady but not a queen.]
That cortayse is to fre of dede,
Ȝyf hyt be soth þat þ{o}u coneȝ saye,
Þ{o}u lyfed not two ȝer i{n} oure þede,
Þ{o}u cowþeȝ neu{er} god nauþ{er} plese ne pray,",0.0,a8f04e75d7b68c3c,68,294,7,2.9705882352941178,0.0,0.023809523809523808,9.714285714285714,-2.1784593837535016,2.1784593837535016
d_gutenberg_accessible_0122,gutenberg_poetry_accessible_v0,30282,"Profete of þat prouynce þat prayed my fader,
Ande þat þ{o}u hatȝ i{n} þy hert holy co{n}ny{n}g,
Of sapyence þi sawle ful soþes to schawe;
Goddes gost is þe geuen þat gyes alle þy{n}g{es},
& þ{o}u vnhyles vch hidde þat heuen ky{n}g my{n}tes;
& here is a ferly byfallen, & I fayn wolde
Wyt þe wytte of þe wryt, þat on þe wowe clyues,",0.0,15515f40fdcd36c5,76,331,7,2.9210526315789473,0.0,0.02416918429003021,10.857142857142858,-2.1787894963996095,2.1787894963996095
d_gutenberg_accessible_0123,gutenberg_poetry_accessible_v0,30282,"As lance leueȝ of þe boke þat lepes i{n} twy{n}ne.
Þe brethe of þe brynston bi þat hit blende were,
Al þo citees & her sydes sunkken to helle.
Rydelles wern þo grete rowtes of renkkes w{i}t{h}-i{n}ne,
When þay wern war of þe wrake þ{a}t no wyȝe achaped,
Such a ȝom{er}ly ȝarm of ȝelly{n}g þer rysed;
Þer-of clat{er}ed þe cloudes þat kryst myȝt haf rawþe.",0.0,2f9817b6b09a5720,84,354,7,2.869047619047619,0.0,0.025423728813559324,12.0,-2.179180790960452,2.179180790960452
d_gutenberg_accessible_0124,gutenberg_poetry_accessible_v0,30282,"No gladder gome heþen i{n} to grece,
Þe{n} I, quen ho on bry{m}me wore;
Ho watȝ me nerre þen au{n}te or nece,
My Ioy for-þy watȝ much þe more.
Ho p{ro}fered me speche þ{a}t special spyce,
Enclynande lowe i{n} wo{m}mon lore,
Caȝte of her corou{n} of grete tresore,
& haylsed me wyth a lote lyȝte.
Wel watȝ me þ{a}t eu{er} I watȝ bore,
To sware þat swete i{n} perleȝ pyȝte!
long-lost pearl, and longs to know who has deprived him of his
treasure.]
“O perle,” q{uod} I, “in perleȝ pyȝt,
Art þ{o}u my perle þat I haf playned,",0.0,664b460136b03f7b,122,521,14,2.8852459016393444,0.00819672131147541,0.036468330134357005,8.714285714285714,-2.1796111333366293,2.1796111333366293
d_gutenberg_accessible_0125,gutenberg_poetry_accessible_v0,23972,"His last words, ""O D V.""
I'll not S A to preach and prate,
But tell U if U do
Drink O D V at such R 8,
Death will 4 stall U 2.
O U then who A Y Z have,
Shun O D V as a wraith,
For 'tis a bonus to the grave,
An S A unto death.
A man of words and not of deeds,
Is like a garden full of weeds;",0.0,65b6215e672d736f,76,290,11,2.6578947368421053,0.02631578947368421,0.03793103448275862,6.909090909090909,-2.179641973271737,2.179641973271737
d_gutenberg_accessible_0126,gutenberg_poetry_accessible_v0,30282,"How þe cheuetayn hy{m} charged þ{a}t þe kyst ȝemed.
Þe rauen raykeȝ hy{m} forth þat reches ful lyttel
How alle fodeȝ þer fare, elleȝ he fynde mete;
the dove.]
Bot þe burne by{n}ne borde þat bod to hys come,
Ba{n}ned hy{m} ful bytt{er}ly w{i}t{h} best{es} alle samen,
He secheȝ an oþ{er} sondeȝmon & setteȝ on þe dou{n}e;
Bry{n}geȝ þat bryȝt vpon borde blessed & sayde,
“Wende worþelych wyȝt v{us} woneȝ to seche,",0.0,a4547b7dfa9bd08b,94,412,9,2.9468085106382977,0.0,0.021844660194174758,10.444444444444445,-2.179788611168491,2.179788611168491
d_gutenberg_accessible_0127,gutenberg_poetry_accessible_v0,30282,"Hit saȝtled on a softe day synkande to grou{n}de.
On a rasse of a rok, hit rest at þe laste,
On þe mou{n}te of mararach of armene hilles,
Þat oþ{er}-wayeȝ on ebrv hit hat þe thanes.
Bot þaȝ þe kyste in þe crageȝ wern closed to byde,
Ȝet fyned not þe flod ne fel to þe boþemeȝ,
Bot þe hyȝest of þe eggeȝ vnhuled wern a lyttel,
Þat þe burne by{n}ne borde byhelde þe bare erþe;",0.0,746b9274c3fc4675,88,374,8,2.909090909090909,0.0,0.026737967914438502,11.0,-2.1798395721925132,2.1798395721925132
d_gutenberg_accessible_0128,gutenberg_poetry_accessible_v0,30282,"Bot I haue herkned & herde of mony hyȝe clerkeȝ,
& als i{n} resou{n}eȝ of ryȝt red hit my seluen,
work wickedly.]
Þ{a}t þat ilk prop{er} prynce þat paradys weldeȝ
Is displesed at vch a poy{n}t þat plyes to scaþe.
Bot neu{er} ȝet i{n} no boke breued I herde
Þat eu{er} he wrek so wyþ{er}ly on werk þat he made,
Ne venged for no vilté of vice ne sy{n}ne,
Ne so hastyfly watȝ hot for hatel of his wylle,
Ne neu{er} so sodenly soȝt vn-sou{n}dely to weng,
As for fylþe of þe flesch þat foles han vsed;
For as I fynde þ{er} he forȝet alle his fre þewes,
God’s vengeance.]",0.0,bb79ff006d758f29,132,565,13,2.962121212121212,0.0,0.021238938053097345,10.153846153846153,-2.1805781092064276,2.1805781092064276
d_gutenberg_accessible_0129,gutenberg_poetry_accessible_v0,30282,"Þurȝ drwry deth boȝ vch ma dreue,
Er ou{er} þys dam hy{m} dryȝty{n} deme.”
doom him to sorrow again. If he loses his pearl he does not care
what happens to him.]
“Demeȝ þ{o}u me,” q{uod} I, “my swete
To dol agayn, þe{n}ne I dowyne;
Now haf I fonte þat I for-lete
Schal I efte for-go hit er eu{er} I fyne?
Why schal I hit boþe mysse & mete?
My p{re}cios perle dotȝ me gret pyne,
What serueȝ tresor, bot gareȝ men grete
When he hit schal efte w{i}t{h} teneȝ tyne?
Now rech I neu{er} forto declyne,
Ne how fer of folde þat man me fleme,",0.0,f6dcff1e8df679d3,123,533,14,2.991869918699187,0.0,0.03189493433395872,8.785714285714286,-2.181670240328777,2.181670240328777
d_gutenberg_accessible_0130,gutenberg_poetry_accessible_v0,16059,"Y al fin de la jornada
Las formas de mi madre
En mi alma á aparecer.
Comprendo que tus besos
Jamás han de ser míos;
No me he de ver jamás;
Y te amo, y en mis locos",0.0,e97f550e63f9c94b,40,163,7,2.95,0.0,0.024539877300613498,5.714285714285714,-2.1826511831726556,2.1826511831726556
d_gutenberg_accessible_0131,gutenberg_poetry_accessible_v0,30282,"Who-so hy{m} lyked to lyft, on lofte watȝ he sone,
& quo-so hy{m} lyked to lay, watȝ loȝed bylyue.
faith in God.]
So watȝ noted þe note of nabugo-de-noȝar,
Styfly stabled þe rengne bi þe stronge dryȝty{n},
For of þe hyȝest he hade a hope i{n} his hert,
Þat vche pou{er} past out of [þ]at prynce euen;
& whyle þat watȝ cleȝt clos i{n} his hert,",0.0,f45f6cd4836074b0,79,343,8,2.9240506329113924,0.0,0.04081632653061224,9.875,-2.184718096099199,2.184718096099199
d_gutenberg_accessible_0132,gutenberg_poetry_accessible_v0,30282,"For Iwysse hit arn so wykke þat i{n} þat won dowelleȝ,
& her malys is so much I may not abide,
Bot venge me on her vilanye & venym bilyue;
Now sweȝe me þider swyftly & say me þis arende.”
When þat steuen watȝ stynt, þat stowned his my{n}de,
Al he wrathed i{n} his wyt & wyþ{er}ly he þoȝt,
If I bowe to his bode & bry{n}g he{m} þis tale,
stocks, or put out his eyes.]
& I be Nu{m}men in Nuniue, my nyes begy{n}es;
He telles me þose trayto{ur}es arn typped schrewes,
I com wyth þose tyþy{n}ges, þay ta me bylyue,
Pyneȝ me i{n} a prysou{n}, put me i{n} stokkes,
Wryþe me i{n} a warlok, wrast out myn yȝen.",0.0,71c2e63d0ce2e1be,140,602,13,2.914285714285714,0.0,0.03156146179401993,10.76923076923077,-2.1861998466649624,2.1861998466649624
d_gutenberg_accessible_0133,gutenberg_poetry_accessible_v0,30282,"& þat is a poy{n}t o sorquydryȝe,
Þat vche god mon may euel byseme
To leue no tale be t{ru}e to tryȝe,
Bot þat hys one skyl may dem[e].
asked. This stream must be passed over by death.]
Deme now þy-self, if þ{o}u con, dayly
As man to god wordeȝ schulde heue.",0.0,31fcd5c7ac85843f,60,258,7,3.0,0.0,0.03488372093023256,8.571428571428571,-2.1869102990033222,2.1869102990033222
d_gutenberg_accessible_0134,gutenberg_poetry_accessible_v0,30282,"I welke ay forth i{n} wely wyse,
No bonk so byg þ{a}t did me dereȝ,
Þe fyrre i{n} þe fryth þe feier con ryse,
Þe playn, þe plontteȝ, þe spyse, þe pereȝ,
& raweȝ & randeȝ & rych reuereȝ,
As fyldor fyn her b[o]nkes brent.",0.0,d1de8412dccca623,47,219,6,3.0,0.0,0.0410958904109589,7.833333333333333,-2.1871917808219172,2.1871917808219172
d_gutenberg_accessible_0135,gutenberg_poetry_accessible_v0,30282,"Hatȝ cou{n}ted þy kyndam bi a clene nou{m}bre,
& ful-fylled hit i{n} fayth to þe fyrre ende.
deeds of faith.]
To teche þe of techal, þat terme þ{us} menes,
Þy wale rengne is walt i{n} weȝtes to heng,
& is fu{n}de ful fewe of hit fayth dedes.",0.0,52c29f0a28dc5a4d,55,241,6,2.981818181818182,0.0,0.03319502074688797,9.166666666666666,-2.1886627687665037,2.1886627687665037
